	text	airline_sentiment	at	polarity	label
235	Ryanair no se conforma sólo con los vuelos  	neutral		0.005469507377616933	0
236	Iberia Plus cumple 25 años. Queremos celebrarlo contigo de una manera muy especial. Elige tu número favorito y... ¡… 	positive		0.07007665747187106	1
237	Así fue el accidente del vuelo 5022 de Spanair, el más letal en España en 2 décadas VIDEO 	negative		0.6450087684755177	2
238	Es sacar Ryanair ofertas de vuelos a 5-10€ y no poner nunca Málaga como aeropuerto de salida y si poblachos como Valladolid o Vigo. De risa.	neutral		0.013270115440055574	0
239	 Hola! He cambiado la fecha de un billete, en principio sin problema, y ya tengo mis nuevos billetes en el c… 	neutral	@Iberia	0.00016691462369896565	0
240	Duda !!! Exceptuando personas mayores y gente con hijos pequeños, por qué la gente paga por el priority ? Para Ryanair estamos hablando...	neutral		1.7718282181978873e-05	0
241	 14 minutos con el nuevo y en espera	negative	@Iberia	0.3908309716505969	2
242	 TipicoDeNavidad  perdió mi maleta hace 5 días y no saben dónde está. Tengo medicamentos que no es… 	negative	@Radiohen	3.211603964207309e-05	2
243	Amazon, Google, Alibaba, Iberia, Seur, entre los ponentes más destacados de eShow  	neutral		0.11820982419970655	0
244	  siempre viaje por Iberia.Ahora con profundo dolor no puedo viajar a España por altos costos pasaje.trágico desamparo	negative	@Iberia	0.37861560996319066	2
245	¿Conseguiré la hazaña que es volar a Tenerife Sur en Ryanair sin encontrarme a nadie?	positive		0.010992269879848754	1
246	      No es por vacilar pero tiene toda la pinta de ser un vueling 😂	negative	@ILopezMunoz	3.372971104978322e-05	2
247	Así fue el accidente del vuelo 5022 de Spanair, el más letal en España en 2 décadas VIDEO 	negative		0.6450087684755177	2
248	 ayudanos a recuperar nuestro equipaje que olvidaron en Madrid. No nos han dado mayor información.	negative	@Iberia	0.45256237659056187	2
249	        	positive	@n_larenas	0.49789225920557484	1
250	"La polémica esta servida

"	negative		0.32870540528300357	2
251	Buen dia  ! Seguimos esperando que nos devuelvan la valija que nos perdieron el sabado 21/10/2017 vuelo IB6845 con recuerdos de viaje	negative		0.008906364689847134	2
252	 Madrid!! TravelThursday	neutral	@Ryanair	0.9740997906387266	0
253	Marca de bajo costo de Iberia llegará a Colombia después de 2021 	neutral		0.011683400718657297	0
254	  Ya se lo podían dar a los comerciales q los venden en los distintos puntos de venta, iban a… 	negative	@SamsungEspana	8.482154491347759e-05	2
255	   vuelos regulares, ejem, regulares, ejem... RYR ha tenido muy buena aceptación... Po… 	negative	@ForondaNews24h	0.8653944901780646	2
256	  Iberia va ser lo mismo con sus 340 el año que viene. Son aviones que gastan mucho combustible.	negative	@flavio_amato	6.361574620557622e-05	2
257	Stop calefacción del infierno Ryanair.🔥🔥🔥	negative		0.29658655287554897	2
258	 ATT. AL CLIENTE, POR FAVOR, EFICACIA. MERCI	negative	@Iberia	0.0010061395069450934	2
259	Ryanair tarda menos de dos horas en amargar la oferta aniversario de Iberia Express  vía 	positive		0.35105954744705375	1
260	Con  mi destino a un solo click. ¡Deseadme suerte! HolaColombia. Hola 79 destinos europeos al mejor precio 	positive		0.00694959441669791	1
261	 Pues Ryanair parece que sigue comprando aviones, porque en el que estoy ahora es nuevisimo	positive	@klopalb	4.24756145057858e-05	1
262	   Además de que aquí no hay un mostrador, nadie que ayude o pueda dar una idea de q… 	negative	@Iberia	1.914983837770352e-06	2
263	Q tal? quería saber si al.comprar un billete en clase turista luego puedo pasarlo a bussines	neutral		0.0013672710398810683	0
264	Y desde entonces en España 🇪🇸 las distancias comenzaron a medirse en tiempo y no en kilómetros. Felicidades… 	neutral		0.07909978207784969	0
265	Estacionado desde hace casi 10 años en Barajas, este MD-88 EC-FOF ex Iberia volverá a volar… 	negative		0.020641529077891164	2
266	¿La oficina de  en el aeropuerto de Madrid Barajas tiene algún horario concreto o está abierto 24h? Es por g… 	neutral		0.9999287575797972	0
267	Según  , director general de Toshiba Iberia, la compañía terminará el año con  65.000 unidades vendidas… 	neutral		0.029352789795635322	0
268	 Pollo, ¿lo alquilaste en el Iberia que está en la Murillo entre el puente y los chicharrones?	neutral	@elpollo5504	0.021636106670270827	0
269	   Gente.. Me podrán ayudar? No puedo desde hace unos días comprar equip… 	negative	@SirChandlerBlog	0.01490159253761997	2
270	escuchando a Jiménez Losantos me entero de que Iberia abre un nuevo vuelo Madrid-S. Francisco. Perfecto para traer a cineastas de vanguardia	positive		0.9962180990062641	1
271	A quién se le puede reclamar por este retraso? Había pensado ir a la ventanilla de Iberia... DuiARV 	negative		0.0003087010312155479	2
272	" FELICES FIESTAS ""Equipo IBERIA "" "	neutral	@Iberia	0.583782245427145	0
273	Con  mi destino a un solo click. ¡Deseadme suerte! HolaColombia. Hola 79 destinos europeos al mejor precio 	negative		0.00694959441669791	2
274	 Manda narices que nos obliguen a meter la maleta en la bodega cuando ahora todos están subiendo sus maletas… 	negative	@Iberia	0.010121560937506387	2
275	FelizMartes   te trae a Madrid gratis !!! 	positive		0.9757362507996764	1
276	   Yo sé que de pronto, fastidia que alguien ande corrigiendo a todos; pero es bonito… 	negative	@Iberia	0.0019701562846802115	2
277	 hola, necesito su ayuda para el cambio de fecha de un pasaje 😩😩	neutral	@Iberia	0.0002864274585040991	0
278	" oye y para que aerolínea buenas ?
Interjet?
es mexicana o extranjera ?
Iberia?
o cual ?"	negative	@Modoavion85	0.05117315684660673	2
279	No solo en Colombia,  Las amenazas de huelgas en Ryanair se expanden por Europa 	negative		0.06346057007559745	2
280	Con  mi destino a un solo click. ¡Deseadme suerte! HolaColombia. Hola 79 destinos europeos al mejor precio 	positive		0.00694959441669791	1
281	que lo repario , debo ir east  or west ? 	neutral		0.0745397849330024	0
282	Aquí en el aeropuerto De Santiago de Compostela dentro de un avión de  con un sensor q falla y sin poder vol… 	negative		0.9129690949569012	2
283	        	positive	@internauta2009	0.49789225920557484	1
284	Se ha juntado la oferta de Alsa con la de Ryanair y ahora tengo que decidir si quiero ir a Madrid o al resto del mundo	negative		0.0008997770413927558	2
285	 Hola, cambié las fechas y ya funcionó, gracias! :)	positive	@Iberia	0.03330763769696454	1
286	 he puesto 3 reclamaciones 1-1UMWDL0, 1-1V2IVAV y 1-1VFZ23HW para que me devuelvan el dinero de los asientos… 	negative	@Iberia	2.645564234562652e-05	2
287	Ryanair apuntala sus rutas en el Reino Unido ante el 'Brexit' con una licencia  Politica Ibex35 ultimahora	neutral		0.21469337899699448	0
288	       Espero que luego esté… 	neutral	@loitzun	0.01772097598578578	0
289	 Yo soy pobre Pablo...viajo con Ryanair🤣🤣🤣🤣	neutral	@Renovatio_News	0.006516821479648003	0
290	   Es que en la ruta a NRT se pueden ver cosas muy interesantes además de esa Soyuz, como… 	positive	@ArielShocron	0.0006734146223551	1
291	 en mismo vuelo emde  peerdieron 15 valijas. Pierden en  valijas a diarui y no las devuelven	negative	@flycareIT	0.12397986573137582	2
292	Una cosa es que no puedas disponer de plazas juntas por falta de espacio, y otra muy distinta es jacerlo simplement… 	negative		0.001553605600710964	2
293	Por favor  dejad de ofrecer puente aéreo con  porque el servicio es lamentable. Me asignan un asient… 	negative		4.416371727699547e-07	2
294	 Sevilla, 💃y olé!	neutral	@Ryanair	0.49789225920557484	0
295	RT RobertoHermida: UltimaLlamada_ Iberia Y los tiran y todo 	negative		0.4753498508165386	2
296	  por SMS solo me han confirmado estas dos entregas (qué si han llegado)pero el mensaje me lo… 	negative	@Iberia	4.387941181118916e-07	2
297	Los sindicatos de Iberia en Barcelona mantienen la huelga entre este jueves y el domingo  	neutral		0.41880689421568584	0
298	  a mi me hicieron lo mismo y me la perdieron. 	negative	@Vicmuca	0.005487769712763324	2
299	"  La ""nueva"" iberia....o como hacer hacer una campaña de marketing para posicionar a la marc… "	negative	@SirChandlerBlog	0.011433310665285249	2
300	 ¿funciona el código QR en una imagen/foto?porque desde la app no me sale dicho código, y solo me llego una… 	negative	@Iberia	7.198737654834945e-05	2
301	 Y por supuesto habrán al menos otros veintipico días de espera...	negative	@Iberia	4.721018864419397e-05	2
302	"Iberia apuesta al mercado argentino

AviacionAlDia vuelos españa Argentina "	positive		0.8248821140569378	1
303	Oye  , muchas gracias por arruinar las vacaciones de mi familia con un vuelo overbooked.	negative		0.015605507756650738	2
304	         	positive	@linwer	0.49789225920557484	1
305	Si no sabéis organizar conexión de vuelos,  y  podríais dedicaros a otra cosa.	negative		0.016465793242791998	2
306	Iberia deja de ponerme público amiga, que tu no entiendes que veo vuelos en internes pero son de rayanair que los tuyos son tope caros tía	negative		4.820656695553643e-07	2
307	 En esta y en todas las otras. Es absurdo no cuidar de los clientes y tener pequeños grandes detalles con ellos ( nosotros)	negative	@Iberia	0.00021090682956180658	2
308	 hay algún error en vuestra página web? Al escribir origen, destino y fechas, vuelve a cargar la página de i… 	negative	@Iberia	4.419820678861007e-05	2
309	Cómo me cuida la tripulación de . 6252 🙏 TrendingNow nycgo visitspain 	positive		0.1362224311286564	1
310	 Estoy sorprendida por tanta quejadera de una nuestras aerolineas, Avianca ha sido es y será una de las mej… 	positive	@Avianca	0.019470118618386694	1
311	En 2018, Iberia tendrá más vuelos y clase Turista Premium  	positive		0.44893716991198396	1
312	  Pues vaya con los “vuelos críticos”... habrá que evitar volarlos con  entonces para… 	negative	@RobertoHermida	0.00030323508877150556	2
313	Así se bajó un pasajero de RyanAir harto de esperar para desembarcar  via Hipertextual 	negative		0.046975235924927715	2
314	 Iberia y su filial Vueling q excelente experiencia en mis dos viajes a Europa	positive	@Iberia	0.9228979262166654	1
315	Gracias Ryanair por hacerme esperar dos horas más.	negative		0.019762534544816635	2
316	Madre mía el azafato de Iberia😍😍	positive		0.2669822213835396	1
317	Iberia Express añade Palermo y Mykonos a sus destinos de 2018  	positive		0.3433472062241659	1
318	Como ryanair me cancele el vuelo a Milan... 	negative		0.34872029954677736	2
319	 Decir que  (El Niño de clase desordenado del que todos se quejan) es el único que a cumplido su prom… 	positive	@Renfe	0.0005004419931135655	1
320	    Muchas gracias, ya lo estoy viendo!	neutral	@omarpeon	0.048419256522123796	0
321	  El problema es que  se cree intocable. Yo los evito y a ser posible elijo  , tra… 	negative	@paconadal	0.0005587659174535628	2
322	Las empresas Iberia y Nissan, premiadas por CEJE Y CEOE  	neutral		0.3282419999848567	0
323	"Frío fuselaje

 
 
airbus comeflywithme fly flying upintheair iberia iberiaexpress… "	neutral		0.21224791613125918	0
324	Esperando q el puto  despegue y se porte como debe 	negative		0.013389410039903488	2
325	   No va a quedar nada en pie.	negative	@IvanKildoff	0.18306218214393521	2
326	Hace 90 años Iberia unió Madrid y Barcelona por 163 pesetas. ¿Cuánto costaría hoy ese billete?  vía 	neutral		0.9302056058466418	0
327	De puta madre que haya huelga en ryanair a partir del 20 de diciembre oye. Cuatro meses sin pisar casa ni ver a un… 	negative		6.143488126092777e-05	2
328	Nos vamos de viaje para Roma en Iberia 	positive		0.325843502571509	1
329	         	neutral	@JoanmiMmc	0.49789225920557484	0
330	Es el Momento de Colombia      	neutral		0.33709704568938065	0
331	  No sabéis lo que es volar hasta que montáis en Ryanair.	positive	@Carbonellsg	0.001563043310417991	1
332	Iberia y Air Europa lanzan sus rebajas con vuelos a Europa desde 29 euros  vía 	positive		0.9976210944690797	1
333	  Solamente he viajado una sola vez por Iberia y viaje desde San Juan, Puerto Rico hasta San… 	negative	@renatguz	0.9692537732296479	2
334	Consulta la lista de vuelos cancelados por Ryanair 	neutral		0.19183803242079953	0
335	El primer vuelo de Iberia, hace 90 años, costaba la mitad que las tarifas de ayer entre Asturias y Madrid… 	negative		9.197143084388771e-05	2
336	 si es equipaje de mano es equipaje de mano. Si no quiero facturar mi maleta es para no tener que esperar en… 	negative	@Iberia	1.4422364499211014e-07	2
337	   Sarna con gusto no pica 😆😆😆	neutral	@luciapediatra	0.3252975238267159	0
338	 Me ha funcionado Vanish y el viejo y noble Iberia. Prueba!!	positive	@Clararouse	0.04286698159665035	1
339	 que azafatas tan serviciales teneis que ven que tu maleta no cabe en tu compartimento porque hay maletas qu… 	negative	@Iberia	9.218189611579103e-05	2
340	AyTalento lasubcontrata AiTalento Ryanair reconocerá a los sindicatos de pilotos para evitar huelgas en Navidad… 	neutral		0.034231247675378766	0
341	Vuelos IB3194 31DEC MAD MUC e IB3193 01JAN MUC MAD mis más sinceras felicitaciones a su comandante, Eva Domínguez,… 	positive		0.19470045523621132	1
342	Mi flamante equipaje donado por mi equipo  llega destruido a ecuador. Que tristeza saber que con… 	negative		0.002272326440253014	2
343	     ya es genéticamente pésima... consiguieron empeorarla con el engendro Level ...	negative	@VadeAviones	0.002333134652431106	2
344	Iberia se la tiene jurada al ciclista Iván Cortina, pierde la bici y luego se la rompe  triatlón entrenamiento	neutral		0.025062378737036293	0
345	Con  mi destino a un solo click. ¡Deseadme suerte! HolaColombia. Hola 79 destinos europeos al mejor precio 	negative		0.00694959441669791	2
346	Black Friday. Ryanair. Miro fechas y sitios. Miro mi calendario de exámenes. Lloro.	positive		0.43744050430739523	1
347	 ... estoy harta de viajar con Ryanair (por harta entiende que todas mis experiencias volando han sido con e… 	negative	@guudpt	0.00820784184360042	2
348	IB8312 Retraso de 3 horas sin notificarme hasta llegar al aeropuerto y la solución de  es un voucher para la… 	negative		0.07944013351732845	2
349	 Gracias a vosotros por ser de los pocos en mantener esta bestia en el aire!!	positive	@Iberia	0.029232493207273554	1
350	calvin harris volando con ryanair menudo raticate	neutral		0.39250471586059854	0
351	Iberia inaugura un nuevo espacio Premium para sentirte como una reina o un rey  	positive		0.49407595219263634	1
352	El Sepla entra en Ryanair y busca un convenio para la 'low cost' en España  vía 	neutral		0.9736415985290748	0
353	Amigos de  menudos impresentables, despues de un dia volando,vuelvo a casa por navidad y me perdeis la malet… 	negative		0.0004976487815386652	2
354	 Hola Iberia, ayer compre unos vuelos y no he recibido ningun correo de confirmacion, tan solo el correo de PayPal con el justificant	neutral	@Iberia	1.124588437234011e-06	0
355	¿¿¿puede ryanair dejar de hacerme falsas ilusiones poniendo las idas desde seis euros y las vueltas a más de cien????	negative		0.025592903443066306	2
356	 OK.  Mensaje enviado.	negative	@Iberia	0.49789225920557484	2
357	ÚLTIMA HORA | Convocada una huelga del personal de tierra de Ryanair para el próximo 30 de diciembre 	negative		0.8408284537080571	2
358	 HolaArgentina vamos x el viaje si si	neutral	@Iberia	0.18026369062200057	0
